Request_ID,User_Text,Detected_Product,Detected_Category,Timestamp
REQ-002661,Potrzebuję 20 szt. Brother Toner Model 775 do linii produkcyjnej.,Brother Toner Model 775,Office,2/25/2025 12:44
REQ-002662,Potrzebuję 20 L Shell Oils 971L do linii produkcyjnej.,Shell Oils 971L,Automotive,4/14/2025 13:45
REQ-002663,I need 50 szt. of Stabilo Pens 199 for production.,Stabilo Pens 199,Office,3/23/2025 6:52
REQ-002664,I need 20 szt. of HP Laptops Model 298 for production.,HP Laptops Model 298,IT,12/20/2024 7:35
REQ-002665,Potrzebuję 50 szt. Canon Printers 771 do linii produkcyjnej.,Canon Printers 771,IT,7/7/2025 0:34
REQ-002666,Potrzebuję 20 szt. Gates Engine parts Model 699 do linii produkcyjnej.,Gates Engine parts Model 699,Automotive,4/1/2025 21:30
REQ-002667,I need 2 szt. of Canon Printers 347 for production.,Canon Printers 347,IT,6/6/2025 16:56
REQ-002668,I need 200 szt. of Honeywell Safety glasses Model 521 for production.,Honeywell Safety glasses Model 521,BHP,11/30/2024 2:39
REQ-002669,I need 20 para of Uvex Gloves Model 145 for production.,Uvex Gloves Model 145,BHP,11/14/2024 5:49
REQ-002670,I need 5 op. of Navigator Paper Model 857 for production.,Navigator Paper Model 857,Office,2/11/2025 22:52
REQ-002671,Potrzebuję 5 op. Xerox Paper Model 244 do linii produkcyjnej.,Xerox Paper Model 244,Office,10/27/2025 19:18
REQ-002672,I need 200 szt. of NTN Bearings 355 for production.,NTN Bearings 355,Automotive,7/19/2025 8:43
REQ-002673,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,4/9/2025 1:29
REQ-002674,I need 1 L of Mobil Oils 514L for production.,Mobil Oils 514L,Automotive,3/23/2025 18:06
REQ-002675,I need 5 para of Honeywell Gloves Rękawice 20 for production.,Honeywell Gloves Rękawice 20,BHP,3/9/2025 3:04
REQ-002676,Potrzebuję 1 szt. ABB Motors Model 367 do linii produkcyjnej.,ABB Motors Model 367,Production,3/10/2025 14:37
REQ-002677,Potrzebuję 1 szt. Helly Hansen Workwear Model 871 do linii produkcyjnej.,Helly Hansen Workwear Model 871,BHP,10/4/2025 5:47
REQ-002678,I need 20 szt. of Brother Printers 286 for production.,Brother Printers 286,IT,11/2/2025 22:10
REQ-002679,Potrzebuję 20 szt. Mahle Filters Model 982 do linii produkcyjnej.,Mahle Filters Model 982,Automotive,6/2/2025 17:06
REQ-002680,I need 1 szt. of Gates Engine parts 379 for production.,Gates Engine parts 379,Automotive,11/13/2024 7:14
REQ-002681,Potrzebuję 20 szt. Stabilo Pens 806 do linii produkcyjnej.,Stabilo Pens 806,Office,2/22/2025 9:25
REQ-002682,I need 10 szt. of Nowy Styl Office chairs 162 for production.,Nowy Styl Office chairs 162,Office,1/25/2025 16:42
REQ-002683,"Need some spare parts, unknown model.",,,12/17/2024 4:04
REQ-002684,Potrzebuję 100 szt. Samsung Monitors Model 944 do linii produkcyjnej.,Samsung Monitors Model 944,IT,12/15/2024 14:48
REQ-002685,I need 5 L of Total Oils 819L for production.,Total Oils 819L,Automotive,1/28/2025 17:53
REQ-002686,Potrzebuję 50 szt. Siemens Sensors 598 do linii produkcyjnej.,Siemens Sensors 598,Production,1/8/2025 1:08
REQ-002687,"Need some spare parts, unknown model.",,,7/20/2025 13:16
REQ-002688,"Need some spare parts, unknown model.",,,9/13/2025 9:40
REQ-002689,Potrzebuję 10 L Mobil Oils 983L do linii produkcyjnej.,Mobil Oils 983L,Automotive,10/17/2025 18:37
REQ-002690,I need 10 szt. of NTN Bearings 237 for production.,NTN Bearings 237,Automotive,8/25/2025 15:32
REQ-002691,I need 50 szt. of Wurth Screws Model 983 for production.,Wurth Screws Model 983,Production,6/16/2025 7:34
REQ-002692,I need 50 szt. of ABB Motors 671 for production.,ABB Motors 671,Production,6/4/2025 14:44
REQ-002693,I need 20 szt. of Uvex Safety glasses Model 318 for production.,Uvex Safety glasses Model 318,BHP,10/4/2025 22:42
REQ-002694,Potrzebuję 2 szt. IKEA Office chairs Model 477 do linii produkcyjnej.,IKEA Office chairs Model 477,Office,7/13/2025 10:05
REQ-002695,I need 100 szt. of Bosch Filters 887 for production.,Bosch Filters 887,Automotive,12/31/2024 17:00
REQ-002696,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,11/9/2025 11:29
REQ-002697,Potrzebuję 5 L Castrol Oils 122L do linii produkcyjnej.,Castrol Oils 122L,Automotive,6/1/2025 20:40
REQ-002698,I need 100 szt. of Uvex Safety glasses 779 for production.,Uvex Safety glasses 779,BHP,11/15/2024 2:47
REQ-002699,Potrzebuję 200 szt. BIC Pens Model 740 do linii produkcyjnej.,BIC Pens Model 740,Office,12/24/2024 11:29
REQ-002700,Potrzebuję 50 licencja Microsoft Software 656 do linii produkcyjnej.,Microsoft Software 656,IT,6/26/2025 3:29
REQ-002701,Potrzebuję 200 szt. BIC Pens Model 395 do linii produkcyjnej.,BIC Pens Model 395,Office,1/28/2025 17:00
REQ-002702,Potrzebuję 5 szt. Brother Printers Model 576 do linii produkcyjnej.,Brother Printers Model 576,IT,1/29/2025 12:24
REQ-002703,Potrzebuję 200 szt. Milwaukee Tools 168 do linii produkcyjnej.,Milwaukee Tools 168,Production,1/5/2025 7:57
REQ-002704,"Need some spare parts, unknown model.",,,8/30/2025 13:28
REQ-002705,Potrzebuję 1 op. Xerox Paper 768 op. do linii produkcyjnej.,Xerox Paper 768 op.,Office,6/22/2025 12:46
REQ-002706,I need 2 szt. of Mahle Filters 613 for production.,Mahle Filters 613,Automotive,9/20/2025 22:22
REQ-002707,I need 5 szt. of Petzl Helmets Model 772 for production.,Petzl Helmets Model 772,BHP,5/26/2025 17:46
REQ-002708,I need 10 szt. of Dell Monitors Model 325 for production.,Dell Monitors Model 325,IT,12/2/2024 19:25
REQ-002709,I need 50 szt. of SKF Bearings Model 874 for production.,SKF Bearings Model 874,Automotive,8/9/2025 8:29
REQ-002710,Potrzebuję 200 szt. Honeywell Safety glasses Model 521 do linii produkcyjnej.,Honeywell Safety glasses Model 521,BHP,12/23/2024 10:26
REQ-002711,I need 200 L of Castrol Oils 371L for production.,Castrol Oils 371L,Automotive,5/17/2025 17:45
REQ-002712,Potrzebuję 200 szt. Xerox Toner 349 do linii produkcyjnej.,Xerox Toner 349,Office,4/3/2025 23:28
REQ-002713,I need 100 szt. of Samsung Monitors Model 878 for production.,Samsung Monitors Model 878,IT,1/15/2025 11:54
REQ-002714,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,7/29/2025 23:37
REQ-002715,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,5/9/2025 20:15
REQ-002716,I need 50 szt. of SKF Bearings Model 346 for production.,SKF Bearings Model 346,Automotive,6/17/2025 17:01
REQ-002717,Potrzebuję 20 szt. Brother Printers Model 421 do linii produkcyjnej.,Brother Printers Model 421,IT,12/19/2024 5:50
REQ-002718,I need 20 szt. of Xerox Toner Model 461 for production.,Xerox Toner Model 461,Office,8/14/2025 9:32
REQ-002719,Potrzebuję 2 szt. Uvex Safety glasses Model 206 do linii produkcyjnej.,Uvex Safety glasses Model 206,BHP,4/2/2025 18:30
REQ-002720,Potrzebuję 20 para Honeywell Gloves Model 753 do linii produkcyjnej.,Honeywell Gloves Model 753,BHP,10/6/2025 19:25
REQ-002721,Potrzebuję 200 szt. Milwaukee Tools 450 do linii produkcyjnej.,Milwaukee Tools 450,Production,5/1/2025 15:46
REQ-002722,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,11/11/2024 6:17
REQ-002723,I need 1 szt. of HP Printers 417 for production.,HP Printers 417,IT,4/27/2025 19:52
REQ-002724,I need 5 szt. of BIC Pens 568 for production.,BIC Pens 568,Office,6/6/2025 12:41
REQ-002725,I need 10 szt. of HP Printers 275 for production.,HP Printers 275,IT,4/28/2025 17:25
REQ-002726,I need 20 szt. of IKEA Office chairs 857 for production.,IKEA Office chairs 857,Office,9/25/2025 3:55
REQ-002727,I need 20 szt. of Samsung Monitors Model 719 for production.,Samsung Monitors Model 719,IT,5/23/2025 10:29
REQ-002728,I need 5 op. of Xerox Paper Model 662 for production.,Xerox Paper Model 662,Office,1/11/2025 22:50
REQ-002729,I need 10 szt. of NTN Bearings Model 142 for production.,NTN Bearings Model 142,Automotive,1/19/2025 10:08
REQ-002730,I need 2 szt. of Bosch Engine parts Model 132 for production.,Bosch Engine parts Model 132,Automotive,9/10/2025 22:46
REQ-002731,"Need some spare parts, unknown model.",,,6/5/2025 2:42
REQ-002732,Potrzebuję 100 szt. Mann Filters 571 do linii produkcyjnej.,Mann Filters 571,Automotive,2/14/2025 0:47
REQ-002733,Potrzebuję 1 szt. Dell Monitors 692 do linii produkcyjnej.,Dell Monitors 692,IT,10/7/2025 20:15
REQ-002734,Potrzebuję 5 szt. Brother Toner Model 775 do linii produkcyjnej.,Brother Toner Model 775,Office,12/22/2024 1:48
REQ-002735,Potrzebuję 5 szt. Dell Monitors 193 do linii produkcyjnej.,Dell Monitors 193,IT,7/30/2025 1:36
REQ-002736,Potrzebuję 5 szt. HP Toner 779 do linii produkcyjnej.,HP Toner 779,Office,10/31/2025 16:17
REQ-002737,I need 1 szt. of SKF Bearings Model 701 for production.,SKF Bearings Model 701,Automotive,10/16/2025 18:09
REQ-002738,Potrzebuję 100 licencja Microsoft Software Model 978 do linii produkcyjnej.,Microsoft Software Model 978,IT,11/11/2024 21:20
REQ-002739,Potrzebuję 20 szt. SKF Bearings Model 107 do linii produkcyjnej.,SKF Bearings Model 107,Automotive,12/26/2024 15:34
REQ-002740,Potrzebuję 5 szt. 3M Helmets 439 do linii produkcyjnej.,3M Helmets 439,BHP,5/24/2025 10:40
REQ-002741,I need 10 szt. of Gates Engine parts Model 115 for production.,Gates Engine parts Model 115,Automotive,12/7/2024 12:45
REQ-002742,I need 50 szt. of Wurth Screws 342 for production.,Wurth Screws 342,Production,12/13/2024 6:40
REQ-002743,I need 10 szt. of DeWalt Tools 515 for production.,DeWalt Tools 515,Production,12/22/2024 19:15
REQ-002744,Potrzebuję 50 szt. Xerox Toner 562 do linii produkcyjnej.,Xerox Toner 562,Office,1/26/2025 21:05
REQ-002745,Potrzebuję 5 szt. ABB Motors Model 536 do linii produkcyjnej.,ABB Motors Model 536,Production,1/5/2025 20:39
REQ-002746,Potrzebuję 5 szt. Xerox Toner 151 do linii produkcyjnej.,Xerox Toner 151,Office,11/10/2025 22:16
REQ-002747,Potrzebuję 50 szt. NTN Bearings 636 do linii produkcyjnej.,NTN Bearings 636,Automotive,4/26/2025 12:35
REQ-002748,I need 20 szt. of Bosch Engine parts 699 for production.,Bosch Engine parts 699,Automotive,11/5/2025 14:03
REQ-002749,I need 2 szt. of Mann Filters 672 for production.,Mann Filters 672,Automotive,1/2/2025 13:31
REQ-002750,Potrzebuję 1 para Honeywell Gloves Model 797 do linii produkcyjnej.,Honeywell Gloves Model 797,BHP,4/15/2025 14:24
REQ-002751,Potrzebuję 5 szt. Uvex Safety glasses 501 do linii produkcyjnej.,Uvex Safety glasses 501,BHP,10/15/2025 13:45
REQ-002752,Potrzebuję 50 szt. ABB Motors Model 367 do linii produkcyjnej.,ABB Motors Model 367,Production,8/6/2025 8:39
REQ-002753,Potrzebuję 2 szt. WEG Motors Model 250 do linii produkcyjnej.,WEG Motors Model 250,Production,5/10/2025 2:53
REQ-002754,Potrzebuję 100 szt. 3M Helmets Model 904 do linii produkcyjnej.,3M Helmets Model 904,BHP,2/20/2025 15:10
REQ-002755,Potrzebuję 2 szt. Wurth Screws Model 509 do linii produkcyjnej.,Wurth Screws Model 509,Production,12/2/2024 1:25
REQ-002756,Potrzebuję 50 szt. Bosch Engine parts Model 267 do linii produkcyjnej.,Bosch Engine parts Model 267,Automotive,3/7/2025 0:36
REQ-002757,Potrzebuję 50 szt. Xerox Toner Model 461 do linii produkcyjnej.,Xerox Toner Model 461,Office,10/15/2025 1:43
REQ-002758,I need 100 szt. of Petzl Helmets 833 for production.,Petzl Helmets 833,BHP,1/23/2025 18:18
REQ-002759,I need 100 szt. of DeWalt Tools Model 795 for production.,DeWalt Tools Model 795,Production,1/4/2025 17:06
REQ-002760,I need 20 para of Ansell Gloves Model 841 for production.,Ansell Gloves Model 841,BHP,12/30/2024 2:54
REQ-002761,I need 2 szt. of LG Monitors 668 for production.,LG Monitors 668,IT,2/28/2025 20:41
REQ-002762,I need 10 L of Shell Oils 872L for production.,Shell Oils 872L,Automotive,10/3/2025 18:23
REQ-002763,Potrzebuję 50 szt. ABB Motors 403 do linii produkcyjnej.,ABB Motors 403,Production,8/18/2025 17:28
REQ-002764,I need 20 szt. of 3M Helmets Model 904 for production.,3M Helmets Model 904,BHP,11/30/2024 15:56
REQ-002765,I need 20 szt. of Stabilo Pens 199 for production.,Stabilo Pens 199,Office,5/17/2025 19:15
REQ-002766,Potrzebuję 10 szt. Portwest Workwear Model 185 do linii produkcyjnej.,Portwest Workwear Model 185,BHP,5/26/2025 7:28
REQ-002767,Potrzebuję 20 szt. Valeo Engine parts 382 do linii produkcyjnej.,Valeo Engine parts 382,Automotive,12/21/2024 8:09
REQ-002768,I need 2 szt. of Mahle Filters Model 459 for production.,Mahle Filters Model 459,Automotive,10/28/2025 19:11
REQ-002769,Potrzebuję 200 szt. Bosch Engine parts 699 do linii produkcyjnej.,Bosch Engine parts 699,Automotive,12/28/2024 0:27
REQ-002770,I need 5 szt. of Bosch Engine parts Model 267 for production.,Bosch Engine parts Model 267,Automotive,8/5/2025 11:55
REQ-002771,I need 50 szt. of ABB Motors Model 536 for production.,ABB Motors Model 536,Production,6/30/2025 13:20
REQ-002772,I need 20 szt. of Mahle Filters 429 for production.,Mahle Filters 429,Automotive,4/25/2025 5:54
REQ-002773,I need 2 szt. of BIC Pens Model 395 for production.,BIC Pens Model 395,Office,9/30/2025 22:24
REQ-002774,I need 50 para of Ansell Gloves Model 483 for production.,Ansell Gloves Model 483,BHP,3/27/2025 15:04
REQ-002775,Potrzebuję 2 szt. Dell Monitors Model 106 do linii produkcyjnej.,Dell Monitors Model 106,IT,5/5/2025 6:26
REQ-002776,I need 1 szt. of Samsung Monitors Model 944 for production.,Samsung Monitors Model 944,IT,4/19/2025 16:33
REQ-002777,I need 10 szt. of Gates Engine parts 379 for production.,Gates Engine parts 379,Automotive,2/12/2025 8:51
REQ-002778,Potrzebuję 2 szt. Mahle Filters 477 do linii produkcyjnej.,Mahle Filters 477,Automotive,12/11/2024 11:11
REQ-002779,I need 200 L of Total Oils 688L for production.,Total Oils 688L,Automotive,1/24/2025 10:16
REQ-002780,Potrzebuję 50 szt. SKF Bearings Model 346 do linii produkcyjnej.,SKF Bearings Model 346,Automotive,7/20/2025 19:21
REQ-002781,I need 5 szt. of DeWalt Tools 515 for production.,DeWalt Tools 515,Production,6/15/2025 17:05
REQ-002782,I need 2 szt. of Bosch Engine parts Model 132 for production.,Bosch Engine parts Model 132,Automotive,4/3/2025 20:01
REQ-002783,Potrzebuję 10 szt. Honeywell Safety glasses Model 389 do linii produkcyjnej.,Honeywell Safety glasses Model 389,BHP,5/29/2025 14:05
REQ-002784,Potrzebuję 1 szt. Milwaukee Tools 443 do linii produkcyjnej.,Milwaukee Tools 443,Production,9/14/2025 8:45
REQ-002785,"Need some spare parts, unknown model.",,,2/24/2025 1:05
REQ-002786,"Need some spare parts, unknown model.",,,7/17/2025 12:14
REQ-002787,Potrzebuję 20 szt. WEG Motors Model 250 do linii produkcyjnej.,WEG Motors Model 250,Production,5/15/2025 15:17
REQ-002788,Potrzebuję 20 szt. Milwaukee Tools 168 do linii produkcyjnej.,Milwaukee Tools 168,Production,3/7/2025 15:21
REQ-002789,Potrzebuję 20 szt. Siemens Sensors Model 475 do linii produkcyjnej.,Siemens Sensors Model 475,Production,3/18/2025 16:52
REQ-002790,Potrzebuję 100 licencja Adobe Software Model 534 do linii produkcyjnej.,Adobe Software Model 534,IT,12/21/2024 16:33
REQ-002791,I need 20 szt. of Mann Filters Model 376 for production.,Mann Filters Model 376,Automotive,8/26/2025 15:07
REQ-002792,I need 10 para of Ansell Gloves Model 531 for production.,Ansell Gloves Model 531,BHP,12/27/2024 17:02
REQ-002793,Potrzebuję 1 szt. Bosch Filters 747 do linii produkcyjnej.,Bosch Filters 747,Automotive,5/12/2025 20:15
REQ-002794,Potrzebuję 10 licencja Microsoft Software 934 do linii produkcyjnej.,Microsoft Software 934,IT,12/15/2024 3:11
REQ-002795,I need 2 szt. of Milwaukee Tools 173 for production.,Milwaukee Tools 173,Production,8/12/2025 9:27
REQ-002796,Potrzebuję 200 szt. Mann Filters 672 do linii produkcyjnej.,Mann Filters 672,Automotive,4/23/2025 17:58
REQ-002797,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,11/2/2025 18:52
REQ-002798,Potrzebuję 100 op. Navigator Paper Model 775 do linii produkcyjnej.,Navigator Paper Model 775,Office,10/3/2025 20:53
REQ-002799,Potrzebuję 200 szt. Bosch Filters Model 644 do linii produkcyjnej.,Bosch Filters Model 644,Automotive,6/20/2025 8:30
REQ-002800,I need 10 szt. of Mahle Filters Model 459 for production.,Mahle Filters Model 459,Automotive,2/22/2025 11:53
REQ-002801,I need 1 szt. of Wurth Screws Model 983 for production.,Wurth Screws Model 983,Production,2/8/2025 16:38
REQ-002802,I need 100 op. of Xerox Paper 153 op. for production.,Xerox Paper 153 op.,Office,11/30/2024 2:16
REQ-002803,Potrzebuję 100 szt. Xerox Toner Model 540 do linii produkcyjnej.,Xerox Toner Model 540,Office,11/24/2024 18:37
REQ-002804,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,5/4/2025 19:26
REQ-002805,Potrzebuję 5 szt. HP Laptops 911 do linii produkcyjnej.,HP Laptops 911,IT,12/23/2024 1:45
REQ-002806,I need 100 szt. of Milwaukee Tools 173 for production.,Milwaukee Tools 173,Production,10/21/2025 11:44
REQ-002807,Potrzebuję 20 szt. Profim Office chairs 367 do linii produkcyjnej.,Profim Office chairs 367,Office,5/13/2025 20:56
REQ-002808,Potrzebuję 1 szt. Gates Engine parts Model 699 do linii produkcyjnej.,Gates Engine parts Model 699,Automotive,3/13/2025 19:16
REQ-002809,I need 2 szt. of HP Printers 478 for production.,HP Printers 478,IT,1/19/2025 10:56
REQ-002810,I need 20 L of Castrol Oils 265L for production.,Castrol Oils 265L,Automotive,5/13/2025 7:30
REQ-002811,I need 20 szt. of Milwaukee Tools 314 for production.,Milwaukee Tools 314,Production,1/20/2025 19:58
REQ-002812,I need 1 szt. of Brother Printers Model 125 for production.,Brother Printers Model 125,IT,10/31/2025 13:37
REQ-002813,I need 50 szt. of Bosch Filters 223 for production.,Bosch Filters 223,Automotive,12/17/2024 5:03
REQ-002814,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,2/7/2025 4:56
REQ-002815,I need 5 szt. of Dell Monitors Model 664 for production.,Dell Monitors Model 664,IT,2/11/2025 0:31
REQ-002816,I need 50 szt. of ABB Motors 671 for production.,ABB Motors 671,Production,6/8/2025 6:34
REQ-002817,I need 5 szt. of Portwest Workwear 229 for production.,Portwest Workwear 229,BHP,2/23/2025 8:35
REQ-002818,Potrzebuję 200 szt. HP Printers 352 do linii produkcyjnej.,HP Printers 352,IT,7/31/2025 4:20
REQ-002819,Potrzebuję 50 op. Papyrus Paper Model 828 do linii produkcyjnej.,Papyrus Paper Model 828,Office,1/14/2025 17:08
REQ-002820,Potrzebuję 10 szt. ABB Motors Model 536 do linii produkcyjnej.,ABB Motors Model 536,Production,3/4/2025 21:43
REQ-002821,I need 1 L of Mobil Oils 304L for production.,Mobil Oils 304L,Automotive,6/21/2025 3:52
REQ-002822,I need 1 szt. of 3M Safety glasses 493 for production.,3M Safety glasses 493,BHP,11/25/2024 8:33
REQ-002823,Potrzebuję 200 szt. Dell Laptops 765 do linii produkcyjnej.,Dell Laptops 765,IT,2/25/2025 12:12
REQ-002824,Potrzebuję 100 szt. Dell Laptops 886 do linii produkcyjnej.,Dell Laptops 886,IT,10/11/2025 18:25
REQ-002825,I need 2 szt. of Makita Tools Model 626 for production.,Makita Tools Model 626,Production,4/21/2025 19:16
REQ-002826,I need 1 szt. of Pepperl+Fuchs Sensors 724 for production.,Pepperl+Fuchs Sensors 724,Production,4/12/2025 19:30
REQ-002827,I need 100 szt. of Honeywell Safety glasses Model 521 for production.,Honeywell Safety glasses Model 521,BHP,2/19/2025 21:34
REQ-002828,Potrzebuję 5 szt. Siemens Sensors 799 do linii produkcyjnej.,Siemens Sensors 799,Production,5/17/2025 2:28
REQ-002829,Potrzebuję 2 szt. Asus Laptops Model 998 do linii produkcyjnej.,Asus Laptops Model 998,IT,3/30/2025 5:26
REQ-002830,"Need some spare parts, unknown model.",,,2/4/2025 3:06
REQ-002831,I need 2 szt. of Gates Engine parts Model 115 for production.,Gates Engine parts Model 115,Automotive,3/26/2025 6:33
REQ-002832,Potrzebuję 200 szt. Honeywell Safety glasses Model 232 do linii produkcyjnej.,Honeywell Safety glasses Model 232,BHP,1/31/2025 0:38
REQ-002833,I need 2 szt. of Bosch Filters Model 838 for production.,Bosch Filters Model 838,Automotive,10/1/2025 20:53
REQ-002834,I need 1 szt. of Brother Toner Model 775 for production.,Brother Toner Model 775,Office,12/10/2024 7:16
REQ-002835,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,6/30/2025 19:41
REQ-002836,Potrzebuję 200 szt. REX Screws 462 do linii produkcyjnej.,REX Screws 462,Production,9/13/2025 7:51
